INDEX,YEAR,MN,5HR,6HR,7HR,8HR,9HR,10HR,11HR,12HR,13HR,14HR,15HR,16HR,17HR,18HR,19HR,20HR,DTRAD,BHSS
42647,1994,7,0,0.03,0.22,0.53,0.83,1.07,1.19,1.36,1.41,1.2,1.06,0.81,0.51,0.23,0.03,0,10.34,0
42647,1994,8,0,0.01,0.15,0.38,0.72,0.96,1.08,1.18,1.32,1.19,1.03,0.83,0.51,0.22,0.02,0,9.61,0
42647,1994,9,0,0,0.13,0.42,0.75,0.96,1.12,1.23,1.17,1.07,0.96,0.7,0.44,0.15,0,0,9.01,0
42647,1994,10,0,0,0.06,0.29,0.45,0.53,0.58,0.6,0.6,0.58,0.54,0.43,0.27,0.06,0,0,5,0
42647,1994,11,0,0,0.03,0.23,0.4,0.5,0.55,0.57,0.57,0.55,0.52,0.38,0.21,0.03,0,0,4.53,0
42647,1994,12,0,0,0.01,0.18,0.33,0.43,0.49,0.54,0.54,0.5,0.44,0.34,0.19,0.02,0,0,4,0
42647,1995,1,0,0,0.02,0.22,0.4,0.5,0.58,0.63,0.62,0.6,0.53,0.4,0.23,0.03,0,0,4.75,0
42647,1995,2,0,0,0.06,0.26,0.4,0.48,0.56,0.59,0.58,0.59,0.54,0.41,0.27,0.07,0,0,4.81,0
42647,1995,3,0,0,0.13,0.38,0.57,0.69,0.82,0.85,0.86,0.89,0.8,0.64,0.44,0.17,0.01,0,7.25,0
42647,1995,4,0,0.01,0.23,0.46,0.59,0.66,0.76,0.82,0.84,0.8,0.72,0.61,0.47,0.22,0.01,0,7.2,0
42647,1995,5,0,0.05,0.33,0.61,0.78,0.84,0.86,0.89,0.9,0.86,0.81,0.71,0.55,0.32,0.05,0,8.57,0
42647,1995,6,0,0.05,0.34,0.66,0.89,1.03,1.11,1.14,1.11,1.06,0.94,0.81,0.6,0.35,0.07,0,10.17,0
42647,1995,7,0,0.03,0.26,0.57,0.84,1.11,1.2,1.26,1.35,1.25,1.01,0.73,0.45,0.21,0.03,0,10.3,0
42647,1995,8,0,0.01,0.2,0.58,0.91,1.27,1.47,1.55,1.55,1.44,1.2,0.95,0.6,0.23,0.02,0,11.98,0
42647,1995,9,0,0,0.13,0.45,0.75,0.91,1.01,1.11,1.1,0.94,0.79,0.68,0.45,0.15,0,0,8.48,0
42647,1995,10,0,0,0.07,0.31,0.47,0.57,0.61,0.62,0.65,0.64,0.57,0.44,0.28,0.06,0,0,5.31,0
42647,1995,11,0,0,0.02,0.21,0.38,0.47,0.52,0.57,0.57,0.54,0.48,0.36,0.19,0.02,0,0,4.34,0
42647,1995,12,0,0,0.01,0.16,0.33,0.42,0.48,0.53,0.55,0.52,0.49,0.41,0.19,0.01,0,0,4.1,0
42647,1996,1,0,0,0.01,0.18,0.4,0.55,0.61,0.64,0.64,0.62,0.52,0.41,0.2,0.02,0,0,4.79,0
42647,1996,2,0,0,0.07,0.27,0.43,0.53,0.59,0.62,0.62,0.6,0.52,0.43,0.29,0.07,0,0,5.06,0
42647,1996,3,0,0,0.12,0.33,0.46,0.54,0.63,0.64,0.66,0.64,0.62,0.54,0.38,0.13,0,0,5.71,0
42647,1996,4,0,0.01,0.18,0.4,0.55,0.65,0.69,0.75,0.77,0.74,0.67,0.58,0.4,0.18,0.01,0,6.58,0
42647,1996,5,0,0.04,0.31,0.54,0.65,0.69,0.69,0.66,0.66,0.65,0.6,0.55,0.45,0.27,0.05,0,6.81,0
42647,1996,6,0,0.05,0.3,0.55,0.81,0.95,0.98,0.96,1.02,0.92,0.85,0.68,0.52,0.27,0.05,0,8.92,0
42647,1996,7,0,0.02,0.24,0.63,0.89,1.12,1.29,1.35,1.28,1.13,0.93,0.66,0.46,0.23,0.02,0,10.25,0
42647,1996,8,0,0.01,0.17,0.48,0.71,0.94,1.15,1.17,1.24,1.13,0.98,0.78,0.46,0.19,0.02,0,9.42,0
42647,1996,9,0,0,0.14,0.41,0.67,0.88,0.97,1.02,1.03,0.96,0.85,0.71,0.47,0.18,0.01,0,8.31,0
42647,1996,10,0,0,0.08,0.33,0.53,0.67,0.69,0.73,0.75,0.69,0.59,0.49,0.31,0.07,0,0,5.94,0
42647,1996,11,0,0,0.04,0.21,0.34,0.41,0.46,0.5,0.49,0.47,0.43,0.33,0.2,0.03,0,0,3.92,0
42647,1996,12,0,0,0.02,0.19,0.35,0.44,0.48,0.51,0.49,0.48,0.44,0.34,0.17,0.01,0,0,3.93,0
42647,1997,1,0,0,0.02,0.2,0.36,0.48,0.51,0.56,0.59,0.55,0.47,0.35,0.19,0.02,0,0,4.3,0
42647,1997,2,0,0,0.06,0.27,0.42,0.51,0.56,0.57,0.59,0.56,0.5,0.41,0.26,0.05,0,0,4.77,0
42647,1997,3,0,0,0.14,0.43,0.66,0.79,0.89,0.89,0.99,0.92,0.83,0.65,0.39,0.12,0,0,7.69,0
42647,1997,4,0,0.01,0.21,0.46,0.62,0.7,0.76,0.86,0.88,0.87,0.74,0.65,0.48,0.2,0.01,0,7.44,0
42647,1997,5,0,0.03,0.29,0.55,0.75,0.83,0.87,0.86,1.2,0.86,0.73,0.6,0.45,0.24,0.03,0,8.27,0
42647,1997,6,0,0.06,0.32,0.58,0.82,1.02,1.02,1.08,1.09,0.96,0.84,0.64,0.47,0.25,0.05,0,9.18,0
42647,1997,7,0,0.04,0.28,0.63,0.91,1.19,1.36,1.49,1.41,1.27,1.08,0.89,0.64,0.34,0.04,0,11.57,0
42647,1997,8,0,0.02,0.23,0.55,0.83,1.1,1.28,1.35,1.32,1.21,1.06,0.81,0.47,0.21,0.02,0,10.46,0
42647,1997,9,0,0,0.18,0.52,0.84,1.06,1.23,1.25,1.18,1.02,0.86,0.68,0.43,0.17,0.01,0,9.44,0
42647,1997,10,0,0,0.09,0.35,0.52,0.6,0.66,0.72,0.75,0.79,0.69,0.54,0.32,0.07,0,0,6.1,0
42647,1997,11,0,0,0.04,0.27,0.45,0.55,0.64,0.65,0.69,0.67,0.63,0.46,0.24,0.03,0,0,5.31,0
42647,1997,12,0,0,0.03,0.28,0.49,0.63,0.71,0.77,0.78,0.76,0.64,0.46,0.24,0.03,0,0,5.81,0
42647,1998,1,0,0,0.03,0.23,0.41,0.53,0.59,0.62,0.65,0.62,0.54,0.41,0.21,0.02,0,0,4.84,0
42647,1998,2,0,0,0.06,0.27,0.41,0.53,0.59,0.58,0.59,0.57,0.55,0.45,0.27,0.05,0,0,4.91,0
42647,1998,3,0,0,0.14,0.35,0.47,0.53,0.61,0.63,0.63,0.64,0.6,0.49,0.35,0.12,0,0,5.55,0
42647,1998,4,0,0.01,0.21,0.45,0.63,0.66,0.69,0.75,0.76,0.74,0.7,0.57,0.43,0.2,0.01,0,6.82,0
42647,1998,5,0,0.04,0.31,0.57,0.69,0.77,0.79,0.8,0.78,0.76,0.69,0.62,0.48,0.27,0.04,0,7.61,0
42647,1998,6,0,0.05,0.32,0.62,0.86,0.99,1.06,1.08,1.1,1.03,0.9,0.76,0.56,0.31,0.07,0,9.71,0
42647,1998,7,0,0.05,0.31,0.64,0.94,1.22,1.37,1.37,1.34,1.23,1.09,0.83,0.56,0.23,0.03,0,11.19,0
42647,1998,8,0,0.02,0.25,0.56,0.88,1.22,1.34,1.33,1.32,1.29,1.12,0.92,0.56,0.21,0.01,0,11.03,0
42647,1998,9,0,0.01,0.15,0.42,0.71,0.93,1.13,1.28,1.31,1.15,0.98,0.71,0.41,0.16,0.01,0,9.33,0
42647,1998,10,0,0,0.12,0.34,0.53,0.65,0.75,0.78,0.7,0.71,0.67,0.5,0.31,0.09,0,0,6.14,0
42647,1998,11,0,0,0.03,0.25,0.43,0.57,0.64,0.67,0.64,0.6,0.53,0.42,0.22,0.03,0,0,5.02,0
42647,1998,12,0,0,0.02,0.17,0.33,0.41,0.46,0.49,0.49,0.47,0.41,0.31,0.16,0.01,0,0,3.74,0
42647,1999,1,0,0,0.02,0.21,0.38,0.48,0.52,0.57,0.57,0.53,0.48,0.37,0.19,0.02,0,0,4.34,0
42647,1999,2,0,0,0.07,0.31,0.47,0.57,0.63,0.7,0.72,0.69,0.6,0.46,0.27,0.05,0,0,5.53,0
42647,1999,3,0,0,0.16,0.37,0.5,0.58,0.63,0.65,0.64,0.63,0.6,0.48,0.32,0.1,0,0,5.65,0
42647,1999,4,0,0.02,0.23,0.45,0.57,0.63,0.67,0.68,0.67,0.65,0.61,0.54,0.41,0.19,0.01,0,6.33,0
42647,1999,5,0,0.06,0.38,0.7,0.92,1.03,1.08,1.06,1.06,1.01,0.88,0.74,0.54,0.3,0.04,0,9.79,0
42647,1999,6,0,0.07,0.34,0.69,1,1.23,1.34,1.42,1.39,1.28,1.15,0.95,0.67,0.34,0.06,0,11.93,0
42647,1999,7,0,0.04,0.26,0.58,0.85,1.13,1.22,1.32,1.5,1.38,1.18,0.91,0.59,0.27,0.04,0,11.28,0
42647,1999,8,0,0.03,0.29,0.64,0.96,1.22,1.35,1.41,1.36,1.2,1.04,0.86,0.58,0.23,0.02,0,11.17,0
42647,1999,9,0,0.01,0.22,0.55,0.88,1.09,1.26,1.27,1.22,1.15,0.98,0.7,0.5,0.19,0.01,0,10.01,0
42647,1999,10,0,0,0.09,0.35,0.59,0.74,0.84,0.88,0.83,0.77,0.73,0.54,0.32,0.07,0,0,6.76,0
42647,1999,11,0,0,0.04,0.25,0.41,0.5,0.56,0.59,0.59,0.58,0.51,0.39,0.21,0.02,0,0,4.65,0
42647,1999,12,0,0,0.02,0.22,0.4,0.52,0.57,0.6,0.59,0.58,0.5,0.37,0.18,0.01,0,0,4.57,0
42647,2000,1,0,0,0.03,0.22,0.39,0.51,0.57,0.61,0.6,0.56,0.49,0.37,0.2,0.02,0,0,4.57,0
42647,2000,2,0,0,0.06,0.3,0.49,0.6,0.66,0.69,0.67,0.64,0.56,0.46,0.3,0.07,0,0,5.52,0
42647,2000,3,0,0,0.17,0.46,0.62,0.71,0.76,0.78,0.78,0.76,0.69,0.6,0.43,0.16,0,0,6.9,0
42647,2000,4,0,0.02,0.27,0.51,0.64,0.71,0.76,0.77,0.77,0.75,0.68,0.61,0.47,0.22,0.01,0,7.18,0
42647,2000,5,0,0.05,0.31,0.58,0.8,0.97,1,1.04,1.02,0.95,0.82,0.68,0.52,0.28,0.04,0,9.03,0
42647,2000,6,0,0.06,0.37,0.72,1.01,1.22,1.35,1.37,1.31,1.25,1.1,0.92,0.64,0.33,0.06,0,11.75,0
42647,2000,7,0,0.04,0.29,0.61,0.93,1.17,1.21,1.34,1.24,1.23,1.1,0.82,0.57,0.28,0.04,0,10.86,0
42647,2000,8,0,0.02,0.24,0.59,0.93,1.25,1.4,1.41,1.39,1.38,1.15,0.89,0.59,0.21,0.01,0,11.46,0
42647,2000,9,0,0.01,0.18,0.47,0.72,0.88,1.01,1.04,1.06,0.97,0.83,0.65,0.41,0.12,0,0,8.33,0
42647,2000,10,0,0,0.09,0.34,0.53,0.63,0.7,0.72,0.7,0.65,0.58,0.46,0.29,0.05,0,0,5.74,0
42647,2000,11,0,0,0.03,0.25,0.42,0.51,0.56,0.6,0.61,0.59,0.53,0.41,0.21,0.02,0,0,4.74,0
42647,2000,12,0,0,0.02,0.18,0.32,0.41,0.47,0.48,0.49,0.46,0.4,0.31,0.16,0.01,0,0,3.7,0
42647,2001,1,0,0,0.04,0.24,0.42,0.51,0.55,0.61,0.62,0.57,0.51,0.37,0.21,0.03,0,0,4.65,0
42647,2001,2,0,0,0.09,0.33,0.49,0.58,0.65,0.71,0.71,0.67,0.59,0.46,0.3,0.06,0,0,5.64,0
42647,2001,3,0,0,0.19,0.47,0.63,0.75,0.84,0.83,0.82,0.79,0.74,0.61,0.42,0.13,0,0,7.23,0
42647,2001,4,0,0.03,0.26,0.49,0.59,0.66,0.71,0.72,0.74,0.75,0.7,0.64,0.45,0.21,0.02,0,6.97,0
42647,2001,5,0,0.06,0.36,0.62,0.8,0.89,0.93,0.96,0.94,0.86,0.76,0.71,0.53,0.27,0.04,0,8.7,0
42647,2001,6,0,0.06,0.36,0.73,1.04,1.26,1.49,1.62,1.6,1.44,1.2,0.96,0.69,0.33,0.05,0,12.81,0
42647,2001,7,0,0.04,0.22,0.55,0.89,1.09,1.27,1.38,1.43,1.27,1.11,0.85,0.49,0.22,0.03,0,10.83,0
42647,2001,8,0,0.02,0.22,0.6,0.99,1.25,1.34,1.44,1.4,1.32,1.13,0.78,0.48,0.19,0.01,0,11.17,0
42647,2001,9,0,0,0.18,0.5,0.73,0.92,1,1.04,1.01,1,0.89,0.71,0.43,0.13,0,0,8.53,0
42647,2001,10,0,0,0.1,0.36,0.58,0.71,0.81,0.86,0.79,0.76,0.7,0.55,0.32,0.07,0,0,6.6,0
42647,2001,11,0,0,0.05,0.26,0.42,0.5,0.55,0.57,0.59,0.57,0.5,0.4,0.23,0.03,0,0,4.67,0
42647,2001,12,0,0,0.03,0.22,0.36,0.44,0.48,0.52,0.53,0.49,0.45,0.35,0.19,0.02,0,0,4.08,0
42647,2002,1,0,0,0.04,0.26,0.46,0.57,0.64,0.66,0.65,0.6,0.55,0.42,0.23,0.02,0,0,5.12,0
42647,2002,2,0,0,0.09,0.34,0.51,0.61,0.66,0.69,0.66,0.63,0.55,0.45,0.29,0.06,0,0,5.54,0
42647,2002,3,0,0,0.17,0.41,0.55,0.65,0.68,0.69,0.72,0.7,0.63,0.53,0.38,0.13,0,0,6.25,0
42647,2002,4,0,0.02,0.26,0.5,0.65,0.75,0.79,0.83,0.84,0.82,0.77,0.69,0.49,0.21,0.01,0,7.61,0
42647,2002,5,0,0.05,0.33,0.64,0.84,0.93,0.95,0.94,0.93,0.87,0.81,0.71,0.54,0.28,0.03,0,8.85,0
42647,2002,6,0,0.06,0.33,0.61,0.82,1.01,1.11,1.09,1.04,0.99,0.83,0.69,0.5,0.28,0.05,0,9.41,0
42647,2002,7,0,0.05,0.34,0.72,1.06,1.23,1.39,1.5,1.49,1.35,1.27,1.03,0.68,0.31,0.04,0,12.46,0
42647,2002,8,0,0.02,0.23,0.56,0.87,1.17,1.37,1.35,1.38,1.26,1.08,0.87,0.51,0.21,0.02,0,10.9,0
42647,2002,9,0,0,0.17,0.47,0.75,0.88,0.92,0.95,0.99,0.97,0.85,0.7,0.45,0.17,0.01,0,8.29,0
42647,2002,10,0,0,0.1,0.35,0.54,0.61,0.67,0.71,0.71,0.68,0.62,0.5,0.31,0.07,0,0,5.86,0
42647,2002,11,0,0,0.03,0.25,0.44,0.53,0.61,0.66,0.68,0.62,0.55,0.43,0.24,0.03,0,0,5.07,0
42647,2002,12,0,0,0.02,0.19,0.36,0.46,0.52,0.56,0.56,0.53,0.45,0.35,0.18,0.01,0,0,4.18,0
42647,2003,1,0,0,0.03,0.22,0.4,0.51,0.58,0.61,0.63,0.57,0.49,0.38,0.2,0.02,0,0,4.64,0
42647,2003,2,0,0,0.07,0.33,0.52,0.63,0.68,0.7,0.69,0.65,0.6,0.47,0.3,0.06,0,0,5.71,0
42647,2003,3,0,0,0.19,0.51,0.69,0.79,0.84,0.87,0.9,0.85,0.79,0.68,0.48,0.17,0,0,7.77,0
42647,2003,4,0,0.02,0.26,0.53,0.69,0.8,0.87,0.94,0.93,0.89,0.84,0.73,0.52,0.26,0.02,0,8.31,0
42647,2003,5,0,0.06,0.37,0.65,0.82,0.87,0.91,0.92,0.92,0.9,0.84,0.75,0.61,0.36,0.06,0,9.04,0
42647,2003,6,0,0.07,0.36,0.69,0.9,1.05,1.09,1.12,1.08,1.03,0.95,0.83,0.62,0.34,0.07,0,10.19,0
42647,2003,7,0,0.04,0.29,0.57,0.86,1.11,1.24,1.34,1.23,1.16,0.94,0.75,0.48,0.28,0.05,0,10.32,0
42647,2003,8,0,0.02,0.22,0.55,0.89,1.11,1.26,1.38,1.34,1.27,1.02,0.87,0.57,0.25,0.03,0,10.77,0
42647,2003,9,0,0,0.18,0.57,0.94,1.16,1.31,1.36,1.33,1.25,0.98,0.74,0.49,0.17,0,0,10.5,0
42647,2003,10,0,0,0.1,0.33,0.48,0.57,0.63,0.66,0.66,0.64,0.58,0.49,0.33,0.1,0,0,5.58,0
42647,2003,11,0,0,0.04,0.26,0.44,0.55,0.62,0.64,0.66,0.65,0.59,0.47,0.26,0.04,0,0,5.22,0
42647,2003,12,0,0,0.02,0.21,0.39,0.5,0.56,0.59,0.61,0.6,0.51,0.38,0.2,0.02,0,0,4.59,0
42647,2004,1,0,0,0.03,0.22,0.4,0.5,0.58,0.61,0.6,0.58,0.51,0.39,0.22,0.03,0,0,4.67,0
42647,2004,2,0,0,0.07,0.28,0.43,0.49,0.52,0.55,0.54,0.52,0.47,0.4,0.27,0.06,0,0,4.61,0
42647,2004,3,0,0,0.15,0.39,0.52,0.6,0.66,0.66,0.67,0.65,0.61,0.51,0.37,0.14,0,0,5.93,0
42647,2004,4,0,0.02,0.27,0.55,0.69,0.77,0.84,0.85,0.85,0.83,0.78,0.69,0.53,0.26,0.02,0,7.94,0
42647,2004,5,0,0.05,0.34,0.68,0.87,0.98,1.05,1.11,1.09,1.01,0.92,0.8,0.61,0.33,0.06,0,9.89,0
42647,2004,6,0,0.07,0.34,0.67,0.93,1.1,1.2,1.29,1.23,1.18,1,0.79,0.59,0.33,0.07,0,10.79,0
42647,2004,7,0,0.04,0.28,0.58,0.89,1.08,1.25,1.26,1.29,1.24,1.06,0.86,0.61,0.31,0.05,0,10.8,0
42647,2004,8,0,0.01,0.17,0.43,0.71,0.94,1.03,1.16,1.15,1.04,0.82,0.65,0.41,0.19,0.02,0,8.74,0
42647,2004,9,0,0,0.19,0.51,0.77,0.99,1.06,1.15,1.16,1.05,0.88,0.71,0.5,0.18,0,0,9.15,0
42647,2004,10,0,0,0.1,0.4,0.63,0.77,0.85,0.9,0.85,0.84,0.72,0.61,0.39,0.1,0,0,7.16,0
42647,2004,11,0,0,0.04,0.28,0.48,0.58,0.62,0.67,0.67,0.62,0.56,0.41,0.24,0.03,0,0,5.2,0
42647,2004,12,0,0,0.02,0.22,0.42,0.57,0.63,0.66,0.66,0.62,0.56,0.4,0.2,0.02,0,0,4.98,0
42647,2005,1,0,0,0.03,0.23,0.41,0.56,0.63,0.68,0.64,0.58,0.51,0.41,0.23,0.03,0,0,4.96,0
42647,2005,2,0,0,0.06,0.32,0.53,0.66,0.74,0.76,0.75,0.72,0.67,0.57,0.39,0.09,0,0,6.27,0
42647,2005,3,0,0,0.15,0.37,0.51,0.6,0.63,0.65,0.63,0.66,0.58,0.49,0.33,0.13,0,0,5.74,0
42647,2005,4,0,0,0.24,0.48,0.64,0.7,0.74,0.76,0.78,0.76,0.71,0.62,0.47,0.23,0,0,7.14,0
42647,2005,5,0,0.05,0.37,0.61,0.7,0.75,0.81,0.82,0.83,0.94,1.13,0.89,0.55,0.29,0.03,0,8.77,0
42647,2005,6,0,0.06,0.35,0.61,0.86,0.99,1.01,1.1,1.09,0.92,0.81,0.72,0.58,0.3,0.06,0,9.46,0
42647,2005,7,0,0.04,0.3,0.66,0.95,1.11,1.3,1.47,1.48,1.5,1.27,1.03,0.67,0.32,0.05,0,12.15,0
42647,2005,8,0,0.02,0.25,0.64,0.94,1.23,1.4,1.49,1.48,1.34,1.17,0.85,0.56,0.24,0.04,0,11.62,0
42647,2005,9,0,0.01,0.15,0.47,0.73,0.99,1.2,1.28,1.36,1.19,1.01,0.73,0.42,0.14,0.01,0,9.67,0
42647,2005,10,0,0,0.09,0.34,0.52,0.64,0.71,0.79,1,1.07,0.84,0.57,0.35,0.1,0,0,7.04,0
42647,2005,11,0,0,0.04,0.29,0.5,0.57,0.63,0.71,0.81,0.77,0.61,0.46,0.26,0.04,0,0,5.68,0
42647,2005,12,0,0,0.02,0.23,0.44,0.57,0.65,0.7,0.69,0.64,0.56,0.43,0.23,0.03,0,0,5.17,0
42647,2006,1,0,0,0.06,0.27,0.45,0.57,0.64,0.7,0.68,0.66,0.58,0.46,0.27,0.06,0,0,5.4,0
42647,2006,2,0,0,0.12,0.36,0.55,0.64,0.7,0.72,0.73,0.7,0.69,0.56,0.35,0.1,0,0,6.23,0
42647,2006,3,0,0,0.22,0.49,0.68,0.76,0.82,0.9,0.93,0.86,0.8,0.68,0.48,0.2,0.03,0,7.86,0
42647,2006,4,0,0.02,0.33,0.6,0.77,0.88,0.92,0.99,1,0.98,0.94,0.81,0.62,0.31,0.06,0,9.22,0
42647,2006,5,0,0.05,0.32,0.6,0.82,0.87,0.91,0.89,0.87,0.85,0.81,0.73,0.55,0.34,0.05,0,8.66,0
42647,2006,6,0,0.08,0.37,0.63,0.8,1.02,1.09,1.1,0.98,0.91,0.84,0.69,0.59,0.34,0.08,0,9.52,0
42647,2006,7,0,0.03,0.19,0.49,0.79,1.02,1.17,1.28,1.39,1.11,0.9,0.7,0.43,0.21,0.04,0,9.74,0
42647,2006,8,0,0.03,0.17,0.43,0.78,1.03,1.23,1.27,1.23,1.25,1.04,0.83,0.57,0.22,0.03,0,10.09,0
42647,2006,9,0,0.01,0.17,0.51,0.82,1.03,1.3,1.37,1.32,1.3,1.05,0.78,0.5,0.2,0.01,0,10.4,0
42647,2006,10,0,0,0.09,0.34,0.52,0.65,0.72,0.77,0.77,0.72,0.64,0.52,0.35,0.1,0,0,6.2,0
42647,2006,11,0,0,0.02,0.25,0.45,0.6,0.67,0.71,0.73,0.69,0.61,0.47,0.26,0.03,0,0,5.5,0
42647,2006,12,0,0,0.02,0.19,0.36,0.46,0.54,0.56,0.57,0.56,0.5,0.37,0.2,0.02,0,0,4.35,0
42647,2007,1,0,0,0.01,0.23,0.41,0.53,0.61,0.65,0.63,0.62,0.57,0.46,0.25,0.03,0,0,4.98,0
42647,2007,2,0,0,0.05,0.3,0.49,0.61,0.68,0.74,0.75,0.71,0.67,0.52,0.32,0.07,0,0,5.91,0
42647,2007,3,0,0,0.11,0.39,0.58,0.71,0.77,0.79,0.8,0.8,0.72,0.6,0.42,0.15,0,0,6.84,0
42647,2007,4,0,0.01,0.24,0.51,0.67,0.76,0.8,0.85,0.82,0.78,0.71,0.62,0.47,0.23,0.01,0,7.47,0
42647,2007,5,0,0.05,0.35,0.67,0.84,0.89,0.88,0.87,0.86,0.82,0.75,0.66,0.52,0.31,0.05,0,8.52,0
42647,2007,6,0,0.05,0.33,0.62,0.86,1.07,1.1,1.23,1.18,1.25,0.96,0.76,0.53,0.28,0.06,0,10.28,0
42647,2007,7,0,0.04,0.26,0.53,0.82,0.95,1.07,1.17,1.16,1.11,0.95,0.77,0.58,0.31,0.07,0,9.82,0
42647,2007,8,0,0.03,0.24,0.55,0.81,1.03,1.3,1.38,1.26,1.06,0.93,0.73,0.48,0.19,0.03,0,10.02,0
42647,2007,9,0,0.03,0.26,0.62,0.98,1.26,1.29,1.35,1.35,1.17,0.91,0.69,0.46,0.13,0,0,10.51,0
42647,2007,10,0,0,0.09,0.35,0.53,0.61,0.67,0.72,0.72,0.73,0.67,0.53,0.34,0.09,0,0,6.05,0
42647,2007,11,0,0,0.03,0.24,0.46,0.59,0.66,0.69,0.69,0.66,0.58,0.47,0.27,0.04,0,0,5.38,0
42647,2007,12,0,0,0.02,0.22,0.46,0.62,0.67,0.73,0.75,0.71,0.6,0.44,0.24,0.02,0,0,5.49,0
42647,2008,1,0,0,0.02,0.22,0.43,0.58,0.66,0.71,0.69,0.65,0.57,0.46,0.27,0.04,0,0,5.29,0
42647,2008,2,0,0,0.07,0.27,0.37,0.48,0.53,0.51,0.52,0.49,0.44,0.38,0.31,0.1,0,0,4.49,0
42647,2008,3,0,0,0.16,0.44,0.62,0.75,0.86,0.9,0.9,0.83,0.76,0.61,0.46,0.18,0,0,7.46,0
42647,2008,4,0,0.01,0.25,0.51,0.68,0.77,0.85,0.88,0.88,0.84,0.82,0.68,0.52,0.27,0.02,0,7.98,0
42647,2008,7,0,0.04,0.24,0.54,0.86,1.2,1.15,1.33,1.37,1.13,1.03,0.75,0.52,0.28,0.06,0,10.51,0
42647,2008,8,0,0.03,0.19,0.44,0.71,0.96,1.04,1.4,1.33,1.21,0.92,0.87,0.49,0.21,0.04,0,9.84,0
42647,2008,9,0,0.02,0.15,0.41,0.67,0.97,1.07,1.07,1.08,1.05,0.9,0.72,0.45,0.16,0.02,0,8.74,0
42647,2008,10,0,0,0.09,0.37,0.58,0.74,0.79,0.83,0.85,0.82,0.72,0.57,0.36,0.11,0,0,6.83,0
42647,2008,11,0,0,0.05,0.26,0.46,0.59,0.66,0.71,0.72,0.66,0.58,0.46,0.26,0.04,0,0,5.46,0
42647,2008,12,0,0.01,0.02,0.18,0.41,0.6,0.69,0.74,0.73,0.69,0.58,0.43,0.22,0.03,0,0,5.32,0
42647,2009,1,0,0.01,0.02,0.22,0.43,0.65,0.73,0.82,0.82,0.77,0.62,0.47,0.25,0.04,0,0,5.84,0
42647,2009,2,0,0.01,0.06,0.31,0.49,0.6,0.66,0.69,0.68,0.63,0.57,0.46,0.31,0.08,0,0,5.55,0
42647,2009,3,0,0,0.13,0.39,0.53,0.63,0.69,0.7,0.69,0.67,0.62,0.53,0.43,0.16,0,0,6.17,0
42647,2009,4,0,0.01,0.22,0.43,0.59,0.69,0.74,0.77,0.8,0.8,0.72,0.59,0.46,0.21,0.02,0,7.04,0
42647,2010,1,0,0,0.02,0.2,0.4,0.55,0.66,0.72,0.73,0.74,0.65,0.51,0.3,0.05,0,0,5.51,0
42647,2010,2,0,0,0.07,0.34,0.54,0.7,0.78,0.95,0.99,0.91,0.79,0.58,0.34,0.07,0,0,7.07,0
42647,2010,3,0,0.01,0.19,0.49,0.67,0.76,0.85,0.91,0.91,0.89,0.79,0.66,0.48,0.15,0,0,7.76,0
42647,2010,4,0,0.03,0.3,0.59,0.77,0.85,0.89,0.95,0.97,0.94,0.87,0.7,0.53,0.23,0.01,0,8.61,0
42647,2010,5,0,0.06,0.36,0.67,0.89,0.91,0.93,0.96,0.96,0.92,0.89,0.77,0.63,0.34,0.04,0,9.33,0
42647,2010,6,0,0.07,0.34,0.49,0.9,1.11,1.19,1.18,1.19,1.28,1.08,0.66,0.5,0.32,0.08,0,10.35,0
42647,2010,7,0,0.06,0.28,0.65,1.03,1.21,1.43,1.48,1.61,1.33,1.16,0.85,0.56,0.27,0.07,0,12.01,0
42647,2012,1,0,0,0,0.15,0.43,0.58,0.67,0.76,0.8,0.88,0.87,0.85,0.57,0.09,0,0,6.65,0
42647,2012,7,0,0.02,0.22,0.6,0.98,1.2,1.32,1.25,1.43,1.25,1.25,1.11,0.75,0.38,0,0,8.4,0
42647,2012,9,0,0,0.13,0.51,0.83,0.9,1.05,0.91,0.99,0.93,0.92,0.67,0.33,0.05,0,0,8.21,0
42647,2012,10,0,0,0.13,0.44,0.58,0.69,0.76,0.88,0.89,0.81,0.77,0.55,0.33,0,0,0,6.83,0
42647,2012,11,0,0,0.06,0.49,0.65,0.71,0.72,0.79,0.79,0.75,0.68,0.5,0.2,0,0,0,6.34,0
42647,2012,12,0,0,0.02,0.34,0.57,0.65,0.69,0.76,0.78,0.72,0.65,0.49,0.26,0,0,0,5.93,0
42647,2013,1,0,0,0.01,0.3,0.59,0.69,0.73,0.83,0.83,0.77,0.7,0.55,0.36,0,0,0,6.32,0
42647,2013,2,0,0,0.07,0.46,0.65,0.71,0.78,0.84,0.82,0.79,0.75,0.61,0.44,0,0,0,6.84,0
42647,2013,3,0,0,0.2,0.64,0.8,0.83,0.86,0.88,0.89,0.84,0.75,0.65,0.53,0.06,0,0,7.82,0
42647,2013,4,0,0.02,0.37,0.7,0.91,0.99,1.1,1.14,1.19,1.09,0.93,0.76,0.62,0.24,0,0,9.98,0
42647,2013,5,0,0.05,0.46,0.82,1.01,1.08,1.08,1.11,1.09,1.03,0.91,0.8,0.74,0.38,0,0,10.45,0
