INDEX,YEAR,MN,5HR,6HR,7HR,8HR,9HR,10HR,11HR,12HR,13HR,14HR,15HR,16HR,17HR,18HR,19HR,20HR,DTRAD,BHSS
42809,2000,10,0,0,0.1,0.56,1.16,1.63,1.77,1.92,1.98,1.77,1.35,0.95,0.49,0.1,0,0,13.77,5.2
42809,2000,11,0,0,0.04,0.39,1.02,1.62,1.97,2.01,1.97,1.65,1.36,0.94,0.43,0.05,0,0,13.44,6.8
42809,2000,12,0,0,0.02,0.3,0.84,1.33,1.67,1.83,1.83,1.68,1.36,0.88,0.35,0.03,0,0,12.12,5.8
42809,2001,1,0,0,0.03,0.37,0.92,1.49,1.92,2.07,2.03,1.87,1.5,0.95,0.35,0.02,0,0,13.52,7
42809,2001,2,0,0,0.07,0.46,1.04,1.59,2.07,2.21,2.17,1.99,1.55,0.97,0.42,0.05,0,0,14.58,6.7
42809,2001,3,0,0,0.17,0.74,1.44,1.97,2.34,2.37,2.41,2.26,1.87,1.31,0.68,0.14,0,0,17.72,6.9
42809,2001,4,0,0.02,0.31,0.92,1.61,2.08,2.45,2.5,2.35,2.21,1.9,1.46,0.8,0.26,0.01,0,18.91,7.3
42809,2001,5,0,0.06,0.39,1,1.65,2.06,2.42,2.53,2.56,2.24,1.96,1.56,0.94,0.4,0.05,0,19.8,7.3
42809,2001,6,0,0.06,0.36,0.79,1.16,1.39,1.67,1.73,1.73,1.45,1.23,0.97,0.75,0.32,0.06,0,13.66,2.7
42809,2001,7,0,0.06,0.33,0.74,1.01,1.37,1.71,1.74,1.79,1.62,1.42,1.06,0.75,0.35,0.06,0,14,2.8
42809,2001,8,0,0.04,0.34,0.9,1.27,1.71,2.09,1.94,2.03,1.75,1.58,1.32,0.71,0.25,0.02,0,15.93,4.3
42809,2001,9,0,0.01,0.21,0.72,1.2,1.86,2.04,1.93,1.8,1.62,1.42,0.97,0.61,0.17,0.01,0,14.57,4.3
42809,2001,10,0,0,0.13,0.63,1.22,1.72,2.1,2.02,1.95,1.78,1.27,0.89,0.47,0.1,0,0,14.27,5.8
42809,2001,11,0,0,0.04,0.38,0.92,1.44,1.81,1.92,1.83,1.62,1.26,0.81,0.34,0.04,0,0,12.41,5.2
42809,2001,12,0,0,0.03,0.34,0.93,1.46,1.88,2.02,2.02,1.77,1.42,0.88,0.32,0.02,0,0,13.08,7
42809,2002,1,0,0,0.03,0.29,0.75,1.25,1.63,1.83,1.81,1.61,1.33,0.84,0.31,0.02,0,0,11.71,5.9
42809,2002,2,0,0,0.1,0.6,1.27,1.86,2.22,2.34,2.31,2.1,1.75,1.19,0.54,0.07,0,0,16.34,7.9
42809,2002,3,0,0,0.16,0.69,1.36,1.89,2.33,2.44,2.44,2.2,1.83,1.26,0.67,0.14,0,0,17.42,7.2
42809,2002,4,0,0.02,0.29,0.81,1.5,1.97,2.4,2.68,2.57,2.36,2.02,1.54,0.87,0.28,0.02,0,19.33,7.3
42809,2002,5,0,0.05,0.38,0.99,1.59,2.03,2.41,2.38,2.4,2.17,1.86,1.36,0.86,0.3,0.04,0,18.81,6.6
42809,2002,6,0,0.06,0.38,0.85,1.37,1.81,2.08,1.96,1.8,1.69,1.43,1.13,0.68,0.33,0.08,0,15.65,4
42809,2002,7,0,0.04,0.3,0.75,1.26,1.64,1.87,1.83,1.84,1.8,1.45,0.91,0.53,0.22,0.04,0,14.48,2.9
42809,2002,8,0,0.04,0.3,0.81,1.26,1.65,1.85,2.02,1.85,1.85,1.45,1.04,0.59,0.29,0.04,0,15.02,3.3
42809,2002,9,0,0.01,0.21,0.74,1.31,1.87,2.15,2.15,2,1.68,1.27,0.88,0.53,0.18,0.01,0,14.99,4.4
42809,2002,10,0,0,0.14,0.64,1.21,1.84,2.21,2.23,2.05,1.89,1.53,0.96,0.51,0.1,0,0,15.31,6.2
42809,2002,11,0,0,0.05,0.46,1.09,1.64,2,2.14,2.12,1.84,1.41,0.89,0.33,0.03,0,0,13.99,6.9
42809,2002,12,0,0,0.02,0.28,0.81,1.29,1.64,1.82,1.86,1.67,1.33,0.81,0.27,0.02,0,0,11.83,6.4
42809,2003,1,0,0,0.03,0.31,0.8,1.24,1.58,1.71,1.74,1.58,1.29,0.79,0.29,0.02,0,0,11.39,5.7
42809,2003,2,0,0,0.08,0.51,1.09,1.64,1.98,2,2,1.71,1.41,0.94,0.45,0.07,0,0,13.88,6.4
42809,2003,3,0,0,0.18,0.74,1.44,1.99,2.2,2.45,2.41,2.29,1.86,1.27,0.64,0.13,0,0,17.58,7.1
42809,2003,4,0,0.02,0.25,0.84,1.52,2.02,2.36,2.61,2.66,2.47,2.17,1.53,0.74,0.19,0.02,0,19.4,7.8
42809,2003,5,0,0.06,0.37,0.97,1.63,2.13,2.44,2.59,2.59,2.47,2.22,1.59,0.83,0.28,0.05,0,20.22,7.9
42809,2003,6,0,0.06,0.35,0.88,1.32,1.58,1.83,1.93,1.81,1.69,1.41,1.04,0.62,0.3,0.07,0,14.88,3.9
42809,2003,7,0,0.07,0.42,0.89,1.3,1.74,1.97,2.1,1.87,1.88,1.45,1.19,0.63,0.26,0.06,0,15.83,4.1
42809,2003,8,0,0.03,0.31,0.8,1.34,1.78,2.03,2.11,1.86,1.79,1.67,1.33,0.71,0.22,0.03,0,16.02,5.1
42809,2003,9,0,0.01,0.22,0.8,1.29,1.75,2.04,2.38,2.34,1.59,1.23,1.04,0.52,0.16,0.01,0,15.37,4.1
42809,2003,10,0,0,0.1,0.47,1,1.44,1.67,1.75,1.75,1.3,1.04,0.71,0.32,0.07,0,0,11.62,3.8
42809,2003,11,0,0,0.04,0.43,1.05,1.64,2.08,2.22,2.17,1.97,1.52,0.96,0.37,0.03,0,0,14.47,0
42809,2003,12,0,0,0.02,0.25,0.7,1.15,1.47,1.66,1.71,1.51,1.22,0.74,0.26,0.02,0,0,10.7,5.3
42809,2004,1,0,0,0.02,0.27,0.68,1.15,1.53,1.77,1.82,1.68,1.33,0.81,0.29,0.02,0,0,11.39,4.5
42809,2004,2,0,0,0.06,0.47,1.09,1.63,2.02,2.26,2.24,2.08,1.71,1.19,0.5,0.05,0,0,15.3,6.5
42809,2004,3,0,0,0.17,0.75,1.47,2.09,2.5,2.67,2.63,2.47,2.06,1.41,0.7,0.12,0,0,19.04,7
42809,2004,4,0,0.02,0.28,0.86,1.5,2.05,2.4,2.61,2.39,2.4,1.99,1.53,0.85,0.21,0.01,0,19.09,8
42809,2004,5,0,0.05,0.36,0.93,1.65,2.23,2.57,2.61,2.45,2.41,2.08,1.62,1.03,0.33,0.04,0,20.35,8.2
42809,2004,6,0,0.07,0.39,0.87,1.36,1.77,2.08,2.12,2.06,1.58,1.21,0.89,0.58,0.26,0.05,0,15.28,3.6
42809,2004,7,0,0.06,0.37,0.83,1.32,1.67,1.83,2.01,1.9,1.82,1.64,1.26,0.76,0.27,0.04,0,15.78,3.5
42809,2004,8,0,0.03,0.35,0.74,1.13,1.64,1.82,1.92,1.91,1.57,1.39,1.17,0.66,0.23,0.03,0,14.57,3.4
42809,2004,9,0,0.01,0.17,0.67,1.17,1.63,1.96,1.79,1.65,1.5,1.21,0.8,0.36,0.12,0.01,0,13.04,3.5
42809,2004,10,0,0,0.08,0.57,1.19,1.77,2.04,2.05,2.02,1.74,1.42,1.01,0.48,0.08,0,0,14.44,6.3
42809,2004,11,0,0,0.04,0.43,1.06,1.61,1.99,2.11,2.05,1.85,1.5,0.96,0.29,0.02,0,0,13.92,6.9
42809,2004,12,0,0,0.02,0.31,0.86,1.43,1.86,2.03,1.93,1.7,1.32,0.77,0.22,0.02,0,0,12.46,6
42809,2005,1,0,0,0.02,0.25,0.76,1.33,1.72,1.93,1.89,1.71,1.28,0.8,0.27,0.03,0,0,11.98,5.1
42809,2005,2,0,0,0.08,0.58,1.27,1.96,2.36,2.58,2.58,2.36,2.01,1.35,0.57,0.1,0,0,17.79,8.2
42809,2005,3,0,0,0.18,0.74,1.45,1.98,2.37,2.53,2.56,2.33,1.96,1.42,0.67,0.16,0.01,0,18.35,6.5
42809,2005,4,0,0,0.24,0.87,1.55,2.21,2.55,2.64,2.6,2.49,2.2,1.58,0.79,0.17,0.01,0,19.89,8.9
42809,2005,5,0,0.03,0.35,0.94,1.59,2.22,2.6,2.5,2.45,2.42,2.13,1.63,0.85,0.25,0.04,0,20.03,8.3
42809,2005,6,0,0.04,0.33,0.86,1.44,1.87,2.08,2.22,2.05,1.99,1.79,1.42,0.87,0.31,0.06,0,17.31,5.8
42809,2005,7,0,0.02,0.26,0.67,1.17,1.53,1.78,1.95,1.92,1.81,1.49,1.1,0.63,0.28,0.05,0,14.67,4.3
42809,2005,8,0,0.01,0.21,0.63,1.15,1.68,1.77,1.78,1.79,1.67,1.26,0.88,0.52,0.18,0.01,0,13.52,3.3
42809,2005,9,0,0,0.16,0.66,1.28,1.75,1.93,2.04,1.98,1.79,1.54,0.95,0.48,0.13,0,0,14.69,4.2
42809,2005,10,0,0,0.07,0.45,0.9,1.38,1.65,1.81,1.68,1.43,1.07,0.78,0.28,0.04,0,0,11.54,4.1
42809,2005,11,0,0,0.03,0.38,1,1.6,2,2.17,2.15,1.95,1.58,0.99,0.21,0.02,0,0,14.06,7.5
42809,2005,12,0,0,0.01,0.3,0.94,1.52,1.9,2.12,2.19,1.92,1.48,0.89,0.2,0.01,0,0,13.48,7.5
42809,2006,1,0,0,0.02,0.34,0.98,1.65,2.04,2.25,2.23,2.04,1.59,1.03,0.28,0.02,0,0,14.48,6.8
42809,2006,2,0,0,0.06,0.5,1.19,1.78,2.13,2.31,2.34,2.12,1.73,1.13,0.46,0.05,0,0,15.8,6.7
42809,2006,3,0,0,0.18,0.77,1.48,2,2.42,2.57,2.46,2.21,1.87,1.24,0.62,0.12,0,0,17.94,6.6
42809,2006,4,0,0.03,0.36,0.96,1.63,2.15,2.38,2.56,2.49,2.34,2.04,1.47,0.79,0.19,0.03,0,19.41,0
42809,2006,5,0,0.09,0.51,1.09,1.72,2.19,2.49,2.37,2.28,2.19,1.94,1.45,0.8,0.24,0.01,0,19.37,0
42809,2006,6,0,0.09,0.51,1.07,1.63,1.91,2.07,2.04,1.98,1.75,1.4,1.06,0.65,0.27,0.03,0,16.46,0
42809,2006,7,0,0.04,0.31,0.76,1.23,1.59,1.83,1.89,1.77,1.48,1.39,1.11,0.73,0.25,0.02,0,14.4,0
42809,2006,8,0,0.02,0.3,0.73,1.17,1.54,1.89,1.67,1.65,1.4,1.32,1.02,0.61,0.17,0.01,0,13.5,0
42809,2006,9,0,0.02,0.32,0.84,1.37,1.9,2.22,2.3,2.14,1.77,1.3,0.75,0.36,0.05,0,0,15.34,0
42809,2006,10,0,0,0.23,0.79,1.5,1.93,2.2,2.09,1.92,1.48,1.01,0.59,0.18,0.01,0,0,13.94,0
42809,2006,11,0,0,0.13,0.65,1.24,1.77,2,2.07,1.99,1.66,1.21,0.58,0.1,0,0,0,13.41,6.2
42809,2006,12,0,0,0.06,0.47,1.08,1.62,1.97,2.07,1.94,1.69,1.21,0.56,0.1,0,0,0,12.78,5.6
42809,2007,1,0,0,0.03,0.33,0.88,1.44,1.86,1.99,1.95,1.7,1.3,0.75,0.19,0.01,0,0,12.43,0
42809,2007,2,0,0,0.05,0.45,0.99,1.53,1.95,2.05,2.09,1.83,1.43,0.96,0.37,0.04,0,0,13.75,0
42809,2007,3,0,0,0.17,0.73,1.46,2.07,2.52,2.71,2.62,2.43,1.96,1.23,0.55,0.06,0,0,18.51,6.9
42809,2007,4,0,0.03,0.29,1.06,1.81,2.63,3.15,3.26,2.97,2.64,1.85,1.26,0.45,0.07,0,0,21.49,8.2
42809,2007,7,0,0.03,0.2,0.55,0.94,1.27,1.48,1.4,1.28,1.41,1.27,1,0.52,0.22,0.03,0,11.59,2.2
42809,2007,8,0,0.02,0.25,0.65,1.14,1.5,1.9,1.94,1.86,1.72,1.33,1.06,0.65,0.24,0.02,0,14.31,4.5
42809,2007,9,0,0,0.18,0.63,1.09,1.57,1.92,1.8,1.95,1.78,1.31,0.84,0.41,0.11,0,0,13.6,3.9
42809,2007,10,0,0,0.09,0.57,1.2,1.64,1.99,2.12,1.91,1.67,1.38,0.99,0.4,0.06,0,0,14.02,5.9
42809,2007,11,0,0,0.03,0.36,0.93,1.42,1.82,1.99,2,1.83,1.39,0.89,0.24,0.02,0,0,12.91,6.6
42809,2007,12,0,0,0.02,0.27,0.78,1.32,1.69,1.91,1.88,1.61,1.26,0.73,0.19,0,0,0,11.65,4.6
42809,2008,1,0,0,0.02,0.27,0.77,1.25,1.59,1.76,1.74,1.56,1.24,0.77,0.21,0.02,0,0,11.21,4.9
42809,2008,2,0,0,0.06,0.47,1.08,1.69,2.18,2.46,2.41,2.09,1.66,1.09,0.42,0.05,0,0,15.66,6.8
42809,2008,3,0,0,0.15,0.63,1.24,1.89,2.32,2.48,2.46,2.26,1.79,1.21,0.55,0.11,0,0,17.09,6.3
42809,2008,4,0,0.02,0.3,0.91,1.53,2.17,2.66,2.9,2.84,2.65,2.21,1.62,0.86,0.2,0.01,0,20.89,8.3
42809,2008,5,0,0.05,0.37,0.98,1.61,2.27,2.63,2.75,2.64,2.53,2.18,1.53,0.92,0.32,0.05,0,20.77,0
42809,2008,6,0,0.04,0.31,0.75,1.18,1.61,1.83,1.9,1.76,1.61,1.45,1.06,0.65,0.31,0.05,0,14.51,3.7
42809,2008,7,0,0.03,0.25,0.66,1.11,1.43,1.63,1.63,1.51,1.47,1.14,0.85,0.5,0.23,0.04,0,12.48,2.5
42809,2008,8,0,0.02,0.23,0.74,1.28,1.75,1.83,1.87,1.86,1.59,1.24,0.91,0.55,0.21,0.02,0,14.1,4
42809,2008,9,0,0.01,0.19,0.74,1.32,1.71,1.92,2.03,1.87,1.59,1.14,0.66,0.3,0.08,0.01,0,13.58,4.3
42809,2008,10,0,0,0.07,0.51,1.06,1.55,1.83,2.08,2.06,1.79,1.42,0.96,0.37,0.06,0,0,13.76,0
42809,2008,11,0,0,0.02,0.33,0.95,1.54,1.98,2.13,2.16,1.89,1.48,0.91,0.23,0.02,0,0,13.62,7.9
42809,2008,12,0,0,0.01,0.2,0.6,1.06,1.43,1.61,1.6,1.41,1.11,0.61,0.17,0.01,0,0,9.83,2.6
42809,2009,1,0,0,0.01,0.22,0.7,1.19,1.58,1.83,1.84,1.69,1.3,0.77,0.21,0.01,0,0,11.36,3.6
42809,2009,2,0,0,0.05,0.45,1.12,1.69,2.1,2.25,2.31,2.09,1.67,1.09,0.34,0.03,0,0,15.17,6.6
42809,2009,3,0,0,0.14,0.62,1.24,1.83,2.21,2.51,2.49,2.27,1.83,1.2,0.46,0.08,0,0,16.89,6.8
42809,2009,4,0,0.01,0.29,0.88,1.53,2.15,2.61,2.79,2.79,2.54,2.1,1.5,0.67,0.16,0.04,0,20.06,8.2
42809,2009,5,0,0.04,0.33,0.87,1.39,1.84,2.22,2.41,2.33,2.15,1.86,1.35,0.72,0.24,0.03,0,17.79,2
42809,2009,6,0,0.05,0.38,0.92,1.46,1.86,2.24,2.38,2.38,2.16,1.79,1.36,0.9,0.32,0.05,0,18.25,6
42809,2009,7,0,0.03,0.25,0.64,0.95,1.4,1.59,1.8,1.68,1.51,1.21,0.94,0.65,0.26,0.04,0,12.97,3.2
42809,2009,8,0,0.01,0.2,0.53,0.93,1.28,1.5,1.71,1.48,1.45,1.07,0.77,0.42,0.16,0.02,0,11.53,2.8
42809,2009,9,0,0,0.2,0.66,1.19,1.59,2.01,1.91,1.75,1.48,1,0.78,0.34,0.1,0,0,13,4
42809,2009,10,0,0,0.07,0.51,1.13,1.67,1.94,2.03,1.95,1.75,1.36,0.87,0.28,0.05,0,0,13.61,6.8
42809,2009,11,0,0,0.02,0.29,0.86,1.35,1.75,1.93,1.95,1.7,1.27,0.76,0.21,0.02,0,0,12.12,6.4
42809,2009,12,0,0,0,0.15,0.63,1.14,1.57,1.79,1.84,1.67,1.31,0.82,0.21,0.02,0,0,11.14,5.7
42809,2010,1,0,0,0,0.17,0.68,1.24,1.7,1.97,2.01,1.9,1.49,1.03,0.31,0.03,0,0,12.53,5.2
42809,2010,2,0,0,0.01,0.24,0.74,1.26,1.73,2.01,2.02,1.85,1.52,1.04,0.43,0.07,0,0,12.91,6.8
42809,2010,3,0,0,0.06,0.46,1.12,1.71,2.2,2.55,2.49,2.24,1.86,1.3,0.55,0.12,0,0,16.68,7.7
42809,2010,4,0,0.01,0.29,1.08,2.03,3,3.79,4.22,4.22,3.94,3.23,2.29,0.92,0.27,0.01,0,29.29,8.2
42809,2010,11,0,0,0.08,0.59,1.34,2.13,2.69,2.86,2.66,2.24,1.47,0.61,0.16,0,0,0,16.83,5.7
42809,2010,12,0,0,0.03,0.5,1.28,2,2.57,2.8,2.74,2.33,1.5,0.53,0.22,0,0,0,16.51,6
42809,2011,1,0,0,0.01,0.37,1.18,2.04,2.72,2.95,2.79,2.47,1.8,0.8,0.27,0.02,0,0,17.42,5.8
42809,2011,2,0,0,0.04,0.51,1.39,2.31,2.96,3.17,3.4,3.14,2.45,1.31,0.39,0.06,0,0,21.13,7.3
42809,2011,11,0,0.01,0.21,0.91,1.79,2.56,2.95,3.01,2.79,2.23,1.35,0.46,0.13,0,0.04,0,18.43,6
42809,2011,12,0,0,0.09,0.56,1.29,2.1,2.71,2.86,2.69,2.19,1.36,0.6,0.14,0,0,0,16.6,4.3
42809,2012,1,0,0,0.04,0.43,1.12,1.81,2.42,2.66,2.69,2.25,1.59,0.59,0.24,0.01,0,0,15.85,4.9
42809,2012,2,0,0,0.04,0.45,1.08,1.85,2.23,2.55,2.56,2.34,1.86,1.16,0.59,0.07,0,0,16.78,7.3
42809,2012,3,0,0,0.26,1.13,1.83,2.4,3.01,3.5,3.52,3.18,2.29,0.92,0.44,0.11,0,0,22.61,6.7
42809,2012,4,0,0.04,0.36,0.82,1.42,1.84,2.32,2.33,2.26,2.02,1.49,0.59,0.28,0.09,0,0,15.85,7.7
42809,2012,5,0,0.09,0.41,0.94,1.45,1.73,1.86,1.71,1.46,1.4,1.12,0.68,0.34,0.11,0.01,0,13.31,7.9
42809,2015,2,0,0,0.2,0.71,1.24,1.73,2.07,2.11,1.96,1.59,1.08,0.55,0.14,0,0,0,13.39,0
42809,2015,3,0,0.02,0.43,1.05,1.64,2.1,2.36,2.44,2.24,1.85,1.24,0.7,0.21,0,0,0,16.31,0
42809,2015,4,0,0.11,0.59,1.1,1.76,2.2,2.34,2.33,2.04,1.73,1.16,0.67,0.24,0.02,0,0,16.28,0
42809,2015,5,0,0.23,0.69,1.27,1.81,2.25,2.42,2.37,2.2,1.85,1.33,0.81,0.32,0.07,0.01,0,17.61,0
42809,2015,6,0,0.23,0.72,1.4,1.91,2.18,2.31,2.23,1.69,1.39,0.99,0.74,0.29,0.05,0,0,16.13,0
42809,2015,7,0,0.13,0.4,0.66,0.93,1.22,1.28,1.41,1.28,1.09,0.8,0.52,0.21,0.04,0,0,9.96,0
42809,2015,8,0,0.15,0.6,1.02,1.39,1.73,1.81,1.63,1.67,1.39,1.05,0.63,0.25,0.03,0,0,13.36,0
42809,2015,9,0,0.07,0.56,1.01,1.52,2,2.02,1.96,1.98,1.52,1.07,0.6,0.17,0,0,0,14.46,0
42809,2015,10,0,0,0.61,1.27,1.8,2.14,2.25,2.06,1.59,1.19,0.75,0.35,0.05,0,0,0,14.05,0
42809,2015,11,0,0,0.37,1.07,1.59,1.99,2.11,1.94,1.62,1.16,0.61,0.16,0,0,0,0,12.61,0
42809,2015,12,0,0,0.17,0.64,1.08,1.41,1.53,1.37,1.15,0.86,0.47,0.13,0,0,0,0,8.81,0
42809,2016,1,0,0,0.18,0.71,1.21,1.6,1.84,1.77,1.57,1.18,0.72,0.26,0.01,0,0,0,11.03,3.7
42809,2016,2,0,0,0.17,0.62,1.19,1.67,1.94,2.13,1.89,1.51,0.98,0.5,0.15,0,0,0,12.74,4.7
42809,2016,3,0,0.01,0.33,0.9,1.59,2.09,2.47,2.6,2.44,2,1.36,0.79,0.27,0.01,0,0,16.86,6.7
42809,2016,4,0,0.1,0.6,1.26,1.9,2.46,2.78,2.78,2.62,2.24,1.59,0.9,0.36,0.03,0,0,19.6,7.6
42809,2016,5,0,0.23,0.8,1.32,1.96,2.37,2.62,2.72,2.5,2.04,1.55,0.93,0.4,0.07,0,0,19.52,6.5
42809,2016,6,0,0.3,0.85,1.32,1.91,2.3,2.31,2.16,2.23,1.95,1.52,0.92,0.51,0.11,0,0,18.37,5.5
42809,2016,7,0,0.17,0.56,0.94,1.26,1.61,1.63,1.51,1.34,1.2,0.97,0.67,0.33,0.08,0,0,12.26,0
42809,2016,8,0,0.12,0.48,0.99,1.33,1.67,1.95,1.79,1.49,1.3,1.02,0.59,0.28,0.05,0,0,13.07,0
42809,2016,9,0,0.06,0.72,1.26,1.79,2.18,2.07,1.94,1.72,1.45,0.9,0.48,0.15,0.01,0,0,14.71,0
42809,2016,10,0,0,0.5,1.14,1.7,2.09,2.09,1.97,1.72,1.34,0.89,0.38,0.07,0,0,0,13.89,0
42809,2016,11,0,0,0.29,0.91,1.4,1.82,1.97,1.88,1.64,1.2,0.69,0.24,0.01,0,0,0,12.04,0
42809,2016,12,0,0,0.18,0.76,1.27,1.71,1.98,2,1.75,1.3,0.8,0.29,0.01,0,0,0,12.03,0
42809,2017,1,0,0,0.15,0.74,1.34,1.85,2.15,2.19,2.01,1.63,1.08,0.49,0.07,0,0,0,13.69,0
42809,2017,2,0,0,0.22,0.78,1.41,1.91,2.25,2.33,2.12,1.72,1.16,0.59,0.14,0,0,0,14.61,0
42809,2017,3,0,0.01,0.39,0.94,1.57,2.16,2.4,2.46,2.41,1.96,1.25,0.69,0.21,0,0,0,16.48,0
42809,2017,4,0,0.11,0.62,1.27,1.89,2.25,2.6,2.67,2.42,2.02,1.41,0.83,0.27,0.02,0,0,18.36,0
42809,2017,6,0,0.23,0.67,1.24,1.78,2.01,2.33,1.85,1.87,1.24,1.05,0.65,0.28,0.06,0,0,15.26,0
42809,2017,7,0,0.17,0.5,0.85,1.17,1.42,1.65,1.59,1.3,1.1,0.82,0.51,0.28,0.06,0,0,11.4,0
42809,2017,8,0,0.12,0.6,1.15,1.61,1.84,1.76,1.65,1.59,1.18,0.86,0.67,0.22,0.03,0,0,13.28,0
42809,2017,9,0,0.07,0.59,1.18,1.68,2.08,2.24,2.12,1.51,1.05,0.65,0.4,0.12,0,0,0,13.67,0
42809,2017,10,0,0,0.46,0.96,1.32,1.64,1.73,1.64,1.28,1.11,0.75,0.32,0.04,0,0,0,11.26,4.8
42809,2017,11,0,0,0.39,1.07,1.54,1.9,1.94,1.89,1.6,1.2,0.68,0.2,0,0,0,0,12.41,7.1
42809,2017,12,0,0,0.15,0.62,1.11,1.46,1.66,1.63,1.45,1.1,0.66,0.21,0,0,0,0,10.03,5.6
42809,2018,2,0,0,0.08,0.46,1,1.54,1.89,2,1.93,1.67,1.28,0.77,0.28,0.01,0,0,12.9,6.5
42809,2018,3,0,0,0.19,0.67,1.24,1.84,2.2,2.39,2.45,2.08,1.54,0.94,0.38,0.03,0,0,15.95,6.4
42809,2018,4,0,0.05,0.45,1.05,1.78,2.29,2.56,2.66,2.62,2.18,1.57,1.06,0.48,0.08,0,0,18.83,7.6
42809,2018,5,0,0.12,0.58,1.17,1.68,2.17,2.35,2.39,2.25,1.95,1.59,1.03,0.51,0.11,0,0,17.9,6.3
42809,2018,6,0,0.16,0.6,1.07,1.56,1.98,2.12,1.88,1.65,1.3,1.06,0.72,0.42,0.17,0.01,0,14.69,0
42809,2018,7,0,0.1,0.41,0.9,1.28,1.59,1.84,1.62,1.5,1.47,1.09,0.85,0.5,0.17,0.01,0,13.34,3.6
42809,2018,8,0,0.06,0.39,0.79,1.22,1.67,1.94,1.94,1.96,1.63,1.3,0.82,0.39,0.09,0,0,14.21,4.4
42809,2018,9,0,0.03,0.43,0.98,1.35,1.72,2.06,2.09,1.82,1.43,1.03,0.61,0.28,0.03,0,0,13.85,4.6
42809,2018,10,0,0,0.34,0.85,1.39,1.78,1.97,1.97,1.67,1.31,1.01,0.55,0.15,0,0,0,12.98,5.7
42809,2018,11,0,0,0.19,0.72,1.23,1.57,1.79,1.77,1.61,1.22,0.82,0.39,0.05,0,0,0,11.35,5.9
42809,2018,12,0,0,0.09,0.48,0.94,1.31,1.59,1.65,1.48,1.18,0.8,0.37,0.05,0,0,0,9.95,3.8
42809,2019,8,0,0.08,0.44,0.84,1.25,1.68,1.76,1.89,2,1.51,1.02,0.68,0.29,0.06,0,0,13.5,3.9
42809,2019,9,0,0.04,0.4,0.84,1.27,1.59,1.77,1.69,1.64,1.31,0.95,0.5,0.2,0.02,0,0,12.21,3.9
42809,2019,10,0,0,0.36,0.92,1.4,1.72,1.95,1.89,1.61,1.29,0.82,0.41,0.1,0,0,0,12.47,4.8
42809,2019,11,0,0,0.22,0.75,1.25,1.61,1.77,1.75,1.54,1.14,0.77,0.33,0.03,0,0,0,11.15,5.2
42809,2019,12,0,0,0.11,0.54,1.01,1.39,1.57,1.63,1.51,1.17,0.74,0.31,0.03,0,0,0,10,3
42809,2020,1,0,0,0.08,0.45,0.95,1.34,1.64,1.72,1.6,1.3,0.89,0.44,0.09,0,0,0,10.5,4.9
42809,2020,2,0,0,0.14,0.63,1.19,1.66,1.96,2.03,1.88,1.59,1.14,0.65,0.19,0,0,0,13.06,6.1
42809,2020,3,0,0.01,0.37,0.99,1.58,2.13,2.51,2.6,2.39,1.98,1.41,0.83,0.3,0.01,0,0,17.12,7
42809,2020,4,0,0.08,0.56,1.09,1.67,2.22,2.35,2.4,2.28,1.85,1.46,0.79,0.32,0.04,0,0,17.1,6.4
42809,2020,5,0,0.18,0.65,1.26,1.75,2.23,2.59,2.62,2.25,1.85,1.31,0.86,0.38,0.06,0,0,17.98,6.5
42809,2020,6,0,0.21,0.65,1.07,1.53,1.85,1.98,1.87,1.57,1.4,1.13,0.79,0.33,0.08,0,0,14.47,4.5
42809,2020,7,0,0.19,0.62,1.1,1.59,1.87,1.97,1.8,1.66,1.26,1.08,0.72,0.34,0.09,0,0,14.29,4.1
42809,2020,8,0,0.1,0.54,0.95,1.3,1.51,1.62,1.6,1.36,1.22,0.91,0.55,0.3,0.05,0,0,12.01,3.7
42809,2020,9,0,0.08,0.64,1.07,1.6,1.94,1.91,1.84,1.82,1.21,0.91,0.53,0.22,0.01,0,0,13.78,4.2
42809,2020,10,0,0,0.27,0.84,1.41,1.77,2.09,2.17,1.92,1.68,1.14,0.61,0.18,0,0,0,14.08,5.6
42809,2020,11,0,0,0.15,0.73,1.4,1.93,2.26,2.23,2.1,1.89,1.34,0.71,0.14,0,0,0,14.86,6.6
42809,2020,12,0,0,0.06,0.34,0.98,1.46,1.79,1.92,1.85,1.6,1.16,0.6,0.12,0,0,0,11.9,2
42809,2021,1,0,0,0.02,0.25,0.72,1.32,1.86,2.09,2.14,1.94,1.53,0.96,0.38,0.03,0,0,13.24,3.9
42809,2021,2,0,0,0.04,0.35,0.87,1.39,1.81,2.09,2.14,1.98,1.58,1.06,0.48,0.05,0,0,13.84,6.8
42809,2021,5,0,0.02,0.18,0.56,1.02,1.3,1.68,1.87,2.04,1.84,1.61,1.14,0.8,0.38,0.07,0,14.51,6.8
42809,2021,6,0,0.02,0.2,0.57,1.09,1.51,1.76,1.87,1.83,1.73,1.49,1.22,0.83,0.37,0.08,0,14.58,3.5
42809,2021,7,0,0.01,0.18,0.55,0.95,1.29,1.8,1.74,1.73,1.68,1.26,0.87,0.7,0.4,0.09,0,13.24,2.9
42809,2021,10,0,0,0.04,0.32,0.81,1.29,1.64,1.89,1.85,1.66,1.48,1.02,0.44,0.1,0,0,12.53,5.3
