STATION,DATETIME,DIFFUSE MJ/m^2,GLOBAL MJ/m^2,YEAR,MONTH,HOUR,HOUR_SIN,HOUR_COS,MONTH_SIN,MONTH_COS,DIRECT MJ/m^2
Jodhpur,2022-02-15 13:00:00,0.65,2.69,2022,2,13,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,2.04
Jodhpur,2022-02-15 14:00:00,0.66,2.7,2022,2,14,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,2.04
Jodhpur,2022-02-15 15:00:00,0.64,2.38,2022,2,15,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,1.7399999999999998
Jodhpur,2022-02-15 16:00:00,0.56,1.86,2022,2,16,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,1.3
Jodhpur,2022-02-15 17:00:00,0.43,1.16,2022,2,17,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.73
Jodhpur,2022-02-15 18:00:00,0.16,0.32,2022,2,18,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0.16
Jodhpur,2022-02-15 19:00:00,0.0,0.0,2022,2,19,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0.0
Jodhpur,2022-02-15 20:00:00,0.0,0.0,2022,2,20,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.0
Jodhpur,2022-03-15 05:00:00,0.0,0.0,2022,3,5,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,0.0
Jodhpur,2022-03-15 06:00:00,0.0,0.0,2022,3,6,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0.0
Jodhpur,2022-03-15 07:00:00,0.17,0.24,2022,3,7,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0.06999999999999998
Jodhpur,2022-03-15 08:00:00,0.42,0.93,2022,3,8,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0.51
Jodhpur,2022-03-15 09:00:00,0.59,1.71,2022,3,9,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,1.12
Jodhpur,2022-03-15 10:00:00,0.68,2.4,2022,3,10,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,1.7199999999999998
Jodhpur,2022-03-15 11:00:00,0.73,2.91,2022,3,11,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,2.18
Jodhpur,2022-03-15 12:00:00,0.74,3.14,2022,3,12,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,2.4000000000000004
Jodhpur,2022-03-15 13:00:00,0.74,3.15,2022,3,13,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,2.41
Jodhpur,2022-03-15 14:00:00,0.72,2.93,2022,3,14,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,2.21
Jodhpur,2022-03-15 15:00:00,0.66,2.45,2022,3,15,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,1.79
Jodhpur,2022-03-15 16:00:00,0.56,1.76,2022,3,16,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,1.2
Jodhpur,2022-03-15 17:00:00,0.41,0.96,2022,3,17,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0.55
Jodhpur,2022-03-15 18:00:00,0.16,0.21,2022,3,18,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0.04999999999999999
Jodhpur,2022-03-15 19:00:00,0.0,0.0,2022,3,19,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,0.0
Jodhpur,2022-03-15 20:00:00,0.0,0.0,2022,3,20,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.0
Jodhpur,2022-04-15 05:00:00,0.0,0.0,2022,4,5,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,0.0
Jodhpur,2022-04-15 06:00:00,0.02,0.02,2022,4,6,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.0
Jodhpur,2022-04-15 07:00:00,0.26,0.39,2022,4,7,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,0.13
Jodhpur,2022-04-15 08:00:00,0.52,1.14,2022,4,8,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0.6199999999999999
Jodhpur,2022-04-15 09:00:00,0.68,1.9,2022,4,9,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,1.2199999999999998
Jodhpur,2022-04-15 10:00:00,0.77,2.51,2022,4,10,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,1.7399999999999998
Jodhpur,2022-04-15 11:00:00,0.83,3.03,2022,4,11,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,2.1999999999999997
Jodhpur,2022-04-15 12:00:00,0.87,3.26,2022,4,12,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,2.3899999999999997
Jodhpur,2022-04-15 13:00:00,0.87,3.25,2022,4,13,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,2.38
Jodhpur,2022-04-15 14:00:00,0.86,3.06,2022,4,14,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,2.2
Jodhpur,2022-04-15 15:00:00,0.81,2.56,2022,4,15,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,1.75
Jodhpur,2022-04-15 16:00:00,0.71,1.9,2022,4,16,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,1.19
Jodhpur,2022-04-15 17:00:00,0.53,1.12,2022,4,17,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,0.5900000000000001
Jodhpur,2022-04-15 18:00:00,0.26,0.38,2022,4,18,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,0.12
Jodhpur,2022-04-15 19:00:00,0.02,0.02,2022,4,19,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,0.0
Jodhpur,2022-04-15 20:00:00,0.0,0.0,2022,4,20,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.0
Jodhpur,2022-05-15 05:00:00,0.0,0.0,2022,5,5,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,0.0
Jodhpur,2022-05-15 06:00:00,0.06,0.07,2022,5,6,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,0.010000000000000009
Jodhpur,2022-05-15 07:00:00,0.37,0.51,2022,5,7,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,0.14
Jodhpur,2022-05-15 08:00:00,0.64,1.17,2022,5,8,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.5299999999999999
Jodhpur,2022-05-15 09:00:00,0.85,1.87,2022,5,9,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,1.02
Jodhpur,2022-05-15 10:00:00,0.98,2.54,2022,5,10,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,1.56
Jodhpur,2022-05-15 11:00:00,1.06,3.05,2022,5,11,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,1.9899999999999998
Jodhpur,2022-05-15 12:00:00,1.13,3.27,2022,5,12,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,2.14
Jodhpur,2022-05-15 13:00:00,1.16,3.27,2022,5,13,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,2.1100000000000003
Jodhpur,2022-05-15 14:00:00,1.13,3.06,2022,5,14,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,1.9300000000000002
Jodhpur,2022-05-15 15:00:00,1.04,2.53,2022,5,15,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,1.4899999999999998
Jodhpur,2022-05-15 16:00:00,0.92,1.92,2022,5,16,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.9999999999999999
Jodhpur,2022-05-15 17:00:00,0.71,1.18,2022,5,17,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,0.47
Jodhpur,2022-05-15 18:00:00,0.38,0.49,2022,5,18,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,0.10999999999999999
Jodhpur,2022-05-15 19:00:00,0.06,0.06,2022,5,19,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,0.0
Jodhpur,2022-05-15 20:00:00,0.0,0.0,2022,5,20,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0.0
Jodhpur,2022-06-15 05:00:00,0.0,0.0,2022,6,5,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387,0.0
Jodhpur,2022-06-15 06:00:00,0.09,0.1,2022,6,6,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,0.010000000000000009
Jodhpur,2022-06-15 07:00:00,0.4,0.58,2022,6,7,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,0.17999999999999994
Jodhpur,2022-06-15 08:00:00,0.64,1.24,2022,6,8,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,0.6
Jodhpur,2022-06-15 09:00:00,0.83,1.9,2022,6,9,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387,1.0699999999999998
Jodhpur,2022-06-15 10:00:00,1.0,2.45,2022,6,10,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,1.4500000000000002
Jodhpur,2022-06-15 11:00:00,1.18,2.89,2022,6,11,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387,1.7100000000000002
Jodhpur,2022-06-15 12:00:00,1.28,3.11,2022,6,12,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,1.8299999999999998
Jodhpur,2022-06-15 13:00:00,1.34,3.14,2022,6,13,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387,1.8
Jodhpur,2022-06-15 14:00:00,1.22,2.92,2022,6,14,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,1.7
Jodhpur,2022-06-15 15:00:00,1.05,2.54,2022,6,15,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387,1.49
Jodhpur,2022-06-15 16:00:00,0.86,1.93,2022,6,16,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,1.0699999999999998
Jodhpur,2022-06-15 17:00:00,0.68,1.29,2022,6,17,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,0.61
Jodhpur,2022-06-15 18:00:00,0.4,0.57,2022,6,18,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,0.16999999999999993
Jodhpur,2022-06-15 19:00:00,0.09,0.1,2022,6,19,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,0.010000000000000009
Jodhpur,2022-06-15 20:00:00,0.0,0.0,2022,6,20,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.0
Jodhpur,2022-07-15 05:00:00,0.0,0.0,2022,7,5,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,0.0
Jodhpur,2022-07-15 06:00:00,0.06,0.06,2022,7,6,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0.0
Jodhpur,2022-07-15 07:00:00,0.3,0.38,2022,7,7,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0.08000000000000002
Jodhpur,2022-07-15 08:00:00,0.55,0.83,2022,7,8,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0.2799999999999999
Jodhpur,2022-07-15 09:00:00,0.86,1.32,2022,7,9,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,0.4600000000000001
Jodhpur,2022-07-15 10:00:00,1.06,1.69,2022,7,10,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0.6299999999999999
Jodhpur,2022-07-15 11:00:00,1.24,1.99,2022,7,11,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,0.75
Jodhpur,2022-07-15 12:00:00,1.24,2.0,2022,7,12,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.76
Jodhpur,2022-07-15 13:00:00,1.2,2.03,2022,7,13,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,0.8299999999999998
Jodhpur,2022-07-15 14:00:00,1.14,1.99,2022,7,14,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,0.8500000000000001
Jodhpur,2022-07-15 15:00:00,1.01,1.55,2022,7,15,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,0.54
Jodhpur,2022-07-15 16:00:00,0.77,1.11,2022,7,16,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,0.3400000000000001
Jodhpur,2022-07-15 17:00:00,0.54,0.72,2022,7,17,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0.17999999999999994
Jodhpur,2022-07-15 18:00:00,0.29,0.36,2022,7,18,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,0.07
Jodhpur,2022-07-15 19:00:00,0.05,0.05,2022,7,19,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,0.0
Jodhpur,2022-07-15 20:00:00,0.0,0.0,2022,7,20,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.0
Jodhpur,2022-08-15 05:00:00,0.0,0.0,2022,8,5,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,0.0
Jodhpur,2022-08-15 06:00:00,0.03,0.03,2022,8,6,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,0.0
Jodhpur,2022-08-15 07:00:00,0.25,0.3,2022,8,7,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0.04999999999999999
Jodhpur,2022-08-15 08:00:00,0.55,0.8,2022,8,8,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,0.25
Jodhpur,2022-08-15 09:00:00,0.86,1.34,2022,8,9,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,0.4800000000000001
Jodhpur,2022-08-15 10:00:00,1.18,1.77,2022,8,10,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0.5900000000000001
Jodhpur,2022-08-15 11:00:00,1.35,1.96,2022,8,11,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,0.6099999999999999
Jodhpur,2022-08-15 12:00:00,1.39,2.08,2022,8,12,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0.6900000000000002
Jodhpur,2022-08-15 13:00:00,1.35,2.14,2022,8,13,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0.79
Jodhpur,2022-08-15 14:00:00,1.24,1.85,2022,8,14,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0.6100000000000001
Jodhpur,2022-08-15 15:00:00,1.12,1.7,2022,8,15,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,0.5799999999999998
Jodhpur,2022-08-15 16:00:00,0.84,1.36,2022,8,16,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0.5200000000000001
Jodhpur,2022-08-15 17:00:00,0.55,0.79,2022,8,17,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0.24
Jodhpur,2022-08-15 18:00:00,0.25,0.3,2022,8,18,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0.04999999999999999
Jodhpur,2022-08-15 19:00:00,0.03,0.03,2022,8,19,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,0.0
Jodhpur,2022-08-15 20:00:00,0.0,0.0,2022,8,20,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0.0
Jodhpur,2022-09-15 05:00:00,0.0,0.0,2022,9,5,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004,0.0
Jodhpur,2022-09-15 06:00:00,0.0,0.01,2022,9,6,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,0.01
Jodhpur,2022-09-15 07:00:00,0.18,0.24,2022,9,7,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,0.06
Jodhpur,2022-09-15 08:00:00,0.47,0.85,2022,9,8,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,0.38
Jodhpur,2022-09-15 09:00:00,0.71,1.56,2022,9,9,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,0.8500000000000001
Jodhpur,2022-09-15 10:00:00,0.88,2.14,2022,9,10,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,1.2600000000000002
Jodhpur,2022-09-15 11:00:00,1.01,2.56,2022,9,11,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,1.55
Jodhpur,2022-09-15 12:00:00,1.03,2.89,2022,9,12,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,1.86
Jodhpur,2022-09-15 13:00:00,1.03,2.83,2022,9,13,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,1.8
Jodhpur,2022-09-15 14:00:00,0.98,2.56,2022,9,14,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,1.58
Jodhpur,2022-09-15 15:00:00,0.84,2.2,2022,9,15,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,1.3600000000000003
Jodhpur,2022-09-15 16:00:00,0.68,1.64,2022,9,16,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,0.9599999999999999
Jodhpur,2022-09-15 17:00:00,0.48,0.9,2022,9,17,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,0.42000000000000004
Jodhpur,2022-09-15 18:00:00,0.18,0.23,2022,9,18,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,0.05000000000000002
Jodhpur,2022-09-15 19:00:00,0.0,0.0,2022,9,19,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,0.0
Jodhpur,2022-09-15 20:00:00,0.0,0.0,2022,9,20,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0.0
Jodhpur,2022-10-15 05:00:00,0.0,0.0,2022,10,5,0.9659258262890683,0.25881904510252074,-1.0,-1.8369701987210297e-16,0.0
Jodhpur,2022-10-15 06:00:00,0.0,0.0,2022,10,6,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,0.0
Jodhpur,2022-10-15 07:00:00,0.08,0.1,2022,10,7,0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,0.020000000000000004
Jodhpur,2022-10-15 08:00:00,0.31,0.63,2022,10,8,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,0.32
Jodhpur,2022-10-15 09:00:00,0.49,1.34,2022,10,9,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210297e-16,0.8500000000000001
Jodhpur,2022-10-15 10:00:00,0.59,2.02,2022,10,10,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,1.4300000000000002
Jodhpur,2022-10-15 11:00:00,0.66,2.47,2022,10,11,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16,1.81
Jodhpur,2022-10-15 12:00:00,0.68,2.68,2022,10,12,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,2.0
Jodhpur,2022-10-15 13:00:00,0.7,2.66,2022,10,13,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16,1.9600000000000002
Jodhpur,2022-10-15 14:00:00,0.67,2.39,2022,10,14,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,1.7200000000000002
Jodhpur,2022-10-15 15:00:00,0.61,2.0,2022,10,15,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16,1.3900000000000001
Jodhpur,2022-10-15 16:00:00,0.51,1.33,2022,10,16,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,0.8200000000000001
Jodhpur,2022-10-15 17:00:00,0.33,0.62,2022,10,17,-0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,0.29
Jodhpur,2022-10-15 18:00:00,0.07,0.08,2022,10,18,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0.009999999999999995
